source,source_url,resolved_url,source_page_title,competition,year,team,source_heading,shirt_number,position,player,date_of_birth,age,caps,goals,club,raw_date_of_birth_age,raw_player,raw_club
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Austria,Austria,16,DF,Phillipp Mwene,"January 29, 1994",32,29,0,Mainz 05,"January 29, 1994 (aged 32)",Phillipp Mwene,Mainz 05
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Austria,Austria,17,MF,Carney Chukwuemeka,"October 20, 2003",22,2,1,Borussia Dortmund,"October 20, 2003 (aged 22)",Carney Chukwuemeka,Borussia Dortmund
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Austria,Austria,18,MF,Romano Schmid,"January 27, 2000",26,33,3,Werder Bremen,"January 27, 2000 (aged 26)",Romano Schmid,Werder Bremen
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Austria,Austria,19,MF,Christoph Baumgartner,"August 1, 1999",26,58,19,RB Leipzig,"August 1, 1999 (aged 26)",Christoph Baumgartner,RB Leipzig
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Austria,Austria,20,MF,Konrad Laimer,"May 27, 1997",29,56,7,Bayern Munich,"May 27, 1997 (aged 29)",Konrad Laimer,Bayern Munich
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Austria,Austria,21,MF,Patrick Wimmer,"May 30, 2001",25,30,1,VfL Wolfsburg,"May 30, 2001 (aged 25)",Patrick Wimmer,VfL Wolfsburg
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Austria,Austria,22,DF,Alexander Prass,"May 26, 2001",25,18,0,TSG Hoffenheim,"May 26, 2001 (aged 25)",Alexander Prass,TSG Hoffenheim
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Austria,Austria,23,DF,Marco Friedl,"March 16, 1998",28,10,0,Werder Bremen,"March 16, 1998 (aged 28)",Marco Friedl,Werder Bremen
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Austria,Austria,24,MF,Paul Wanner,"December 23, 2005",20,2,0,PSV Eindhoven,"December 23, 2005 (aged 20)",Paul Wanner,PSV Eindhoven
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Austria,Austria,25,DF,Michael Svoboda,"October 15, 1998",27,4,0,Venezia,"October 15, 1998 (aged 27)",Michael Svoboda,Venezia
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Austria,Austria,26,MF,Alessandro Schöpf,"February 7, 1994",32,35,6,Wolfsberger AC,"February 7, 1994 (aged 32)",Alessandro Schöpf,Wolfsberger AC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,GK,Yazeed Abulaila,"January 8, 1993",33,75,0,Al-Hussein,"January 8, 1993 (aged 33)",Yazeed Abulaila,Al-Hussein
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,GK,Abdallah Al-Fakhouri,"January 22, 2000",26,11,0,Al-Wehdat,"January 22, 2000 (aged 26)",Abdallah Al-Fakhouri,Al-Wehdat
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,GK,Nour Bani Attiah,"January 25, 1993",33,4,0,Al-Faisaly,"January 25, 1993 (aged 33)",Nour Bani Attiah,Al-Faisaly
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,DF,Ihsan Haddad (captain),"February 5, 1994",32,91,2,Al-Hussein,"February 5, 1994 (aged 32)",Ihsan Haddad (captain),Al-Hussein
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,DF,Yazan Al-Arab,"January 31, 1996",30,79,3,FC Seoul,"January 31, 1996 (aged 30)",Yazan Al-Arab,FC Seoul
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,DF,Abdallah Nasib,"February 25, 1994",32,64,3,Al-Zawraa,"February 25, 1994 (aged 32)",Abdallah Nasib,Al-Zawraa
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,DF,Saed Al-Rosan,"February 1, 1997",29,20,2,Al-Hussein,"February 1, 1997 (aged 29)",Saed Al-Rosan,Al-Hussein
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,DF,Husam Abu Dahab,"May 13, 2000",26,17,0,Al-Faisaly,"May 13, 2000 (aged 26)",Husam Abu Dahab,Al-Faisaly
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,DF,Mo Abualnadi,"February 8, 2001",25,17,0,Selangor,"February 8, 2001 (aged 25)",Mo Abualnadi,Selangor
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,DF,Salim Obaid,"January 17, 1992",34,10,0,Al-Hussein,"January 17, 1992 (aged 34)",Salim Obaid,Al-Hussein
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,DF,Anas Badawi,"September 13, 1997",28,1,0,Al-Faisaly,"September 13, 1997 (aged 28)",Anas Badawi,Al-Faisaly
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,MF,Rajaei Ayed,"July 25, 1993",32,72,0,Al-Hussein,"July 25, 1993 (aged 32)",Rajaei Ayed,Al-Hussein
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,MF,Noor Al-Rawabdeh,"February 24, 1997",29,67,3,Selangor,"February 24, 1997 (aged 29)",Noor Al-Rawabdeh,Selangor
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,MF,Ibrahim Sadeh,"April 27, 2000",26,56,3,Al-Karma,"April 27, 2000 (aged 26)",Ibrahim Sadeh,Al-Karma
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,MF,Mohammad Abu Hashish,"May 9, 1995",31,55,1,Al-Karma,"May 9, 1995 (aged 31)",Mohammad Abu Hashish,Al-Karma
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,MF,Nizar Al-Rashdan,"March 23, 1999",27,46,4,Qatar SC,"March 23, 1999 (aged 27)",Nizar Al-Rashdan,Qatar SC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,MF,Mohannad Abu Taha,"February 2, 2003",23,28,1,Al-Quwa Al-Jawiya,"February 2, 2003 (aged 23)",Mohannad Abu Taha,Al-Quwa Al-Jawiya
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,MF,Amer Jamous,"July 3, 2002",23,18,1,Al-Zawraa,"July 3, 2002 (aged 23)",Amer Jamous,Al-Zawraa
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,MF,Mohammad Al-Dawoud,"December 4, 1992",33,12,1,Al-Wehdat,"December 4, 1992 (aged 33)",Mohammad Al-Dawoud,Al-Wehdat
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,MF,Yousef Qashi,"April 15, 2005",21,1,0,Al-Hussein,"April 15, 2005 (aged 21)",Yousef Qashi,Al-Hussein
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,MF,Mohammad Taha,"July 13, 2005",20,0,0,Al-Hussein,"July 13, 2005 (aged 20)",Mohammad Taha,Al-Hussein
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,FW,Musa Al-Taamari,"June 10, 1997",29,91,24,Rennes,"June 10, 1997 (aged 29)",Musa Al-Taamari,Rennes
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,FW,Mahmoud Al-Mardi,"October 6, 1993",32,88,9,Al-Hussein,"October 6, 1993 (aged 32)",Mahmoud Al-Mardi,Al-Hussein
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,FW,Ali Olwan,"March 26, 2000",26,65,29,Al-Sailiya,"March 26, 2000 (aged 26)",Ali Olwan,Al-Sailiya
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,FW,Mohammad Abu Zrayq,"December 30, 1997",28,40,5,Raja Casablanca,"December 30, 1997 (aged 28)",Mohammad Abu Zrayq,Raja Casablanca
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,FW,Odeh Al-Fakhouri,"November 22, 2005",20,9,1,Pyramids,"November 22, 2005 (aged 20)",Odeh Al-Fakhouri,Pyramids
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,FW,Ibrahim Sabra,"February 1, 2006",20,9,1,Lokomotiva Zagreb,"February 1, 2006 (aged 20)",Ibrahim Sabra,Lokomotiva Zagreb
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Jordan,Jordan,,FW,Ali Azaizeh,"April 13, 2004",22,3,0,Al-Shabab,"April 13, 2004 (aged 22)",Ali Azaizeh,Al-Shabab
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,GK,David Ospina,"August 31, 1988",37,129,0,Atlético Nacional,"August 31, 1988 (aged 37)",David Ospina,Atlético Nacional
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,GK,Camilo Vargas,"March 9, 1989",37,40,0,Atlas,"March 9, 1989 (aged 37)",Camilo Vargas,Atlas
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,GK,Álvaro Montero,"March 29, 1995",31,11,0,Vélez Sarsfield,"March 29, 1995 (aged 31)",Álvaro Montero,Vélez Sarsfield
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,DF,Davinson Sánchez,"June 12, 1996",29,77,3,Galatasaray,"June 12, 1996 (aged 29)",Davinson Sánchez,Galatasaray
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,DF,Santiago Arias,"January 13, 1992",34,66,0,Independiente,"January 13, 1992 (aged 34)",Santiago Arias,Independiente
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,DF,Yerry Mina,"September 23, 1994",31,52,8,Cagliari,"September 23, 1994 (aged 31)",Yerry Mina,Cagliari
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,DF,Daniel Muñoz,"May 26, 1996",30,44,3,Crystal Palace,"May 26, 1996 (aged 30)",Daniel Muñoz,Crystal Palace
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,DF,Johan Mojica,"August 21, 1992",33,43,1,Mallorca,"August 21, 1992 (aged 33)",Johan Mojica,Mallorca
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,DF,Jhon Lucumí,"June 26, 1998",27,35,1,Bologna,"June 26, 1998 (aged 27)",Jhon Lucumí,Bologna
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,DF,Deiver Machado,"September 2, 1993",32,14,0,Nantes,"September 2, 1993 (aged 32)",Deiver Machado,Nantes
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,DF,Willer Ditta,"January 23, 1997",29,3,0,Cruz Azul,"January 23, 1997 (aged 29)",Willer Ditta,Cruz Azul
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,MF,James Rodríguez (captain),"July 12, 1991",34,124,31,Minnesota United FC,"July 12, 1991 (aged 34)",James Rodríguez (captain),Minnesota United FC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,MF,Jefferson Lerma,"October 25, 1994",31,64,5,Crystal Palace,"October 25, 1994 (aged 31)",Jefferson Lerma,Crystal Palace
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,MF,Juan Fernando Quintero,"January 18, 1993",33,47,6,River Plate,"January 18, 1993 (aged 33)",Juan Fernando Quintero,River Plate
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,MF,Jhon Arias,"September 21, 1997",28,36,4,Palmeiras,"September 21, 1997 (aged 28)",Jhon Arias,Palmeiras
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,MF,Richard Ríos,"June 2, 2000",26,30,2,Benfica,"June 2, 2000 (aged 26)",Richard Ríos,Benfica
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,MF,Kevin Castaño,"September 29, 2000",25,24,0,River Plate,"September 29, 2000 (aged 25)",Kevin Castaño,River Plate
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,MF,Jorge Carrascal,"May 25, 1998",28,22,2,Flamengo,"May 25, 1998 (aged 28)",Jorge Carrascal,Flamengo
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,MF,Jaminton Campaz,"May 24, 2000",26,9,1,Rosario Central,"May 24, 2000 (aged 26)",Jaminton Campaz,Rosario Central
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,MF,Juan Portilla,"September 12, 1998",27,8,0,Athletico Paranaense,"September 12, 1998 (aged 27)",Juan Portilla,Athletico Paranaense
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,MF,Gustavo Puerta,"July 26, 2003",22,4,1,Racing Santander,"July 26, 2003 (aged 22)",Gustavo Puerta,Racing Santander
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,FW,Luis Díaz,"January 13, 1997",29,72,21,Bayern Munich,"January 13, 1997 (aged 29)",Luis Díaz,Bayern Munich
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,FW,Jhon Córdoba,"May 11, 1993",33,21,6,Krasnodar,"May 11, 1993 (aged 33)",Jhon Córdoba,Krasnodar
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,FW,Luis Suárez,"December 2, 1997",28,10,4,Sporting CP,"December 2, 1997 (aged 28)",Luis Suárez,Sporting CP
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,FW,Cucho Hernández,"April 20, 1999",27,7,2,Real Betis,"April 20, 1999 (aged 27)",Cucho Hernández,Real Betis
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Colombia,Colombia,,FW,Andrés Gómez,"September 12, 2002",23,6,2,Vasco da Gama,"September 12, 2002 (aged 23)",Andrés Gómez,Vasco da Gama
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,GK,Lionel Mpasi,"August 1, 1994",31,27,0,Le Havre,"August 1, 1994 (aged 31)",Lionel Mpasi,Le Havre
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,GK,Timothy Fayulu,"July 24, 1999",26,3,0,Noah,"July 24, 1999 (aged 26)",Timothy Fayulu,Noah
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,GK,Matthieu Epolo,"January 15, 2005",21,1,0,Standard Liège,"January 15, 2005 (aged 21)",Matthieu Epolo,Standard Liège
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,DF,Chancel Mbemba (captain),"August 8, 1994",31,107,7,Lille,"August 8, 1994 (aged 31)",Chancel Mbemba (captain),Lille
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,DF,Arthur Masuaku,"November 7, 1993",32,44,4,Lens,"November 7, 1993 (aged 32)",Arthur Masuaku,Lens
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,DF,Gédéon Kalulu,"August 29, 1997",28,27,0,Aris Limassol,"August 29, 1997 (aged 28)",Gédéon Kalulu,Aris Limassol
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,DF,Joris Kayembe,"August 8, 1994",31,24,0,Genk,"August 8, 1994 (aged 31)",Joris Kayembe,Genk
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,DF,Dylan Batubinsika,"February 15, 1996",30,14,1,AEL,"February 15, 1996 (aged 30)",Dylan Batubinsika,AEL
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,DF,Axel Tuanzebe,"November 14, 1997",28,12,1,Burnley,"November 14, 1997 (aged 28)",Axel Tuanzebe,Burnley
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,DF,Aaron Wan-Bissaka,"November 26, 1997",28,10,0,West Ham United,"November 26, 1997 (aged 28)",Aaron Wan-Bissaka,West Ham United
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,DF,Steve Kapuadi,"April 30, 1998",28,3,0,Widzew Łódź,"April 30, 1998 (aged 28)",Steve Kapuadi,Widzew Łódź
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,MF,Samuel Moutoussamy,"August 12, 1996",29,56,0,Atromitos,"August 12, 1996 (aged 29)",Samuel Moutoussamy,Atromitos
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,MF,Edo Kayembe,"June 3, 1998",28,41,2,Watford,"June 3, 1998 (aged 28)",Edo Kayembe,Watford
