source,soccerbase_game_id,date,competition,season,tab,stage,home_team,away_team,team,opponent,is_home,player_id,player_name,squad_status,is_starter,is_sub_used,is_unused_sub,sub_on_minute,sub_off_minute,soccerbase_position,shirt_number,referee,card_summary,kaggle_match_quality,kaggle_rating_snapshot_note,source_url,tournament_url
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,129873,E Malashevich,starter,1,0,0,,45,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,93742,V Malkevich,starter,1,0,0,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,78201,E Yablonskiy,starter,1,0,0,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,129875,G Barkovskiy,sub_used,0,1,0,78,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,91140,V Lisakovich,starter,1,0,0,,78,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,111669,A Kontsevoy,sub_used,0,1,0,68,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,84195,V Gromyko,starter,1,0,0,,68,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,124311,N Demchenko,starter,1,0,0,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,106550,N Nikolay Ivanov,unused_sub,0,0,1,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,91690,M Plotnikov,unused_sub,0,0,1,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,129912,A Shestyuk,unused_sub,0,0,1,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,102296,M Belov,unused_sub,0,0,1,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,162464,K Vardanyan,unused_sub,0,0,1,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Belarus,Greece,1,138180,V Pigas,unused_sub,0,0,1,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,65352,O Vlachodimos,starter,1,0,0,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,90073,P Retsos,starter,1,0,0,,,,,Damian Sylwestrzak,yellow,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,87178,K Tsimikas,starter,1,0,0,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,129121,L Rota,starter,1,0,0,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,89442,P Hatzidiakos,starter,1,0,0,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,149301,C Zafeiris,starter,1,0,0,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,173305,K Karetsas,sub_used,0,1,0,69,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,77591,G Masouras,starter,1,0,0,,69,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,129998,C Tzolis,starter,1,0,0,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,195201,C Kostoulas,sub_used,0,1,0,64,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,71608,M Siopis,starter,1,0,0,,64,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,62186,D Kourbelis,sub_used,0,1,0,83,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,87165,P Mantalos,starter,1,0,0,,83,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,145099,N Triantis,sub_used,0,1,0,64,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,181259,A Tetteh,starter,1,0,0,,64,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,108071,C Mandas,unused_sub,0,0,1,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,195197,C Mouzakitis,unused_sub,0,0,1,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,123544,I Michailidis,unused_sub,0,0,1,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,157642,K Koulierakis,unused_sub,0,0,1,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,115407,P Vichos,unused_sub,0,0,1,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,127703,G Vagiannidis,unused_sub,0,0,1,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923518,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Belarus,Greece,Greece,Belarus,0,118260,K Tzolakis,unused_sub,0,0,1,,,,,Damian Sylwestrzak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,24322,C Gordon,starter,1,0,0,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,65797,A Robertson,starter,1,0,0,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,80217,K Tierney,sub_used,0,1,0,72,,,,Szymon Marciniak,yellow,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,117826,A Hickey,starter,1,0,0,,72,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,76375,S McKenna,starter,1,0,0,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,54555,G Hanley,starter,1,0,0,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,108564,L Ferguson,starter,1,0,0,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,65810,J McGinn,starter,1,0,0,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,52534,K McLean,sub_used,0,1,0,21,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,148894,B Gannon-Doak,starter,1,0,0,,21,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,79006,C Adams,sub_used,0,1,0,64,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,45774,R Christie,starter,1,0,0,,64,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,102658,S McTominay,starter,1,0,0,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,65013,L Shankland,sub_used,0,1,0,64,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,80989,L Dykes,starter,1,0,0,,64,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,123428,C Barron,unused_sub,0,0,1,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,52521,S Bain,unused_sub,0,0,1,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,70011,L Kelly,unused_sub,0,0,1,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,87187,A Ralston,unused_sub,0,0,1,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,93364,A Irving,unused_sub,0,0,1,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,80827,J Hendry,unused_sub,0,0,1,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Scotland,Denmark,1,94672,G Hirst,unused_sub,0,0,1,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Denmark,Scotland,0,37210,K Schmeichel,starter,1,0,0,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Denmark,Scotland,0,77057,J Andersen,starter,1,0,0,,,,,Szymon Marciniak,yellow,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Denmark,Scotland,0,70144,A Christensen,starter,1,0,0,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Denmark,Scotland,0,181342,P Dorgu,starter,1,0,0,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Denmark,Scotland,0,90365,R Kristensen,starter,1,0,0,,,,,Szymon Marciniak,yellow;red,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Denmark,Scotland,0,134559,M Biereth,sub_used,0,1,0,89,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Denmark,Scotland,0,123510,G Isaksen,starter,1,0,0,,89,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Denmark,Scotland,0,183748,V Froholdt,starter,1,0,0,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Denmark,Scotland,0,113115,M Hjulmand,starter,1,0,0,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Denmark,Scotland,0,69527,P Hojbjerg,starter,1,0,0,,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923569,2025-11-18,World Cup,2026,Europe (Qualifying): C,Qualifying Group C Matches and results,Scotland,Denmark,Denmark,Scotland,0,58181,J Vestergaard,sub_used,0,1,0,64,,,,Szymon Marciniak,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_3,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
