soccerbase_game_id,date,home_team,away_team,status
647547,2013-10-16,Uruguay,Argentina,cached_from_soccerbase_match_stats
647548,2013-10-16,Chile,Ecuador,cached_from_soccerbase_match_stats
684633,2013-11-13,Jordan,Uruguay,cached_from_soccerbase_match_stats
684637,2013-11-13,Mexico,New Zealand,cached_from_soccerbase_match_stats
684605,2013-11-15,Ukraine,France,cached_from_soccerbase_match_stats
684606,2013-11-15,Portugal,Sweden,cached_from_soccerbase_match_stats
684610,2013-11-15,Greece,Romania,cached_from_soccerbase_match_stats
684611,2013-11-15,Iceland,Croatia,cached_from_soccerbase_match_stats
685817,2013-11-16,Nigeria,Ethiopia,cached_from_soccerbase_match_stats
685818,2013-11-16,Senegal,Ivory Coast,cached_from_soccerbase_match_stats
685819,2013-11-17,Cameroon,Tunisia,cached_from_soccerbase_match_stats
684604,2013-11-19,France,Ukraine,cached_from_soccerbase_match_stats
684607,2013-11-19,Sweden,Portugal,cached_from_soccerbase_match_stats
684608,2013-11-19,Romania,Greece,cached_from_soccerbase_match_stats
684609,2013-11-19,Croatia,Iceland,cached_from_soccerbase_match_stats
685955,2013-11-19,Egypt,Ghana,cached_from_soccerbase_match_stats
685956,2013-11-19,Algeria,Burkina Faso,cached_from_soccerbase_match_stats
684634,2013-11-20,Uruguay,Jordan,cached_from_soccerbase_match_stats
684640,2013-11-20,New Zealand,Mexico,cached_from_soccerbase_match_stats
686893,2014-06-01,Germany,Cameroon,cached_from_soccerbase_match_stats
686906,2014-06-01,France,Paraguay,cached_from_soccerbase_match_stats
688225,2014-06-01,USA,Turkey,cached_from_soccerbase_match_stats
689128,2014-06-01,Sweden,Belgium,cached_from_soccerbase_match_stats
689162,2014-06-01,Panama,Serbia,cached_from_soccerbase_match_stats
704758,2014-06-01,Benin,Sao Tome & P,cached_from_soccerbase_match_stats
689132,2014-06-02,Honduras,Israel,cached_from_soccerbase_match_stats
687172,2014-06-03,Brazil,Panama,cached_from_soccerbase_match_stats
689148,2014-06-03,Costa Rica,Japan,cached_from_soccerbase_match_stats
689176,2014-06-03,Switzerland,Peru,cached_from_soccerbase_match_stats
689183,2014-06-03,Czech Rep,Austria,cached_from_soccerbase_match_stats
689394,2014-06-03,UAE,Georgia,cached_from_soccerbase_match_stats
686885,2014-06-04,Argentina,Trinidad,cached_from_soccerbase_match_stats
686904,2014-06-04,Ecuador,England,cached_from_soccerbase_match_stats
687017,2014-06-04,Netherlands,Wales,cached_from_soccerbase_match_stats
687119,2014-06-04,Mexico,Bosnia-Hz.,cached_from_soccerbase_match_stats
689135,2014-06-04,Algeria,Romania,cached_from_soccerbase_match_stats
689145,2014-06-04,Hungary,Albania,cached_from_soccerbase_match_stats
689150,2014-06-04,Greece,Nigeria,cached_from_soccerbase_match_stats
689153,2014-06-04,Iceland,Estonia,cached_from_soccerbase_match_stats
689180,2014-06-04,Italy,Luxembourg,cached_from_soccerbase_match_stats
689393,2014-06-04,Gibraltar,Malta,cached_from_soccerbase_match_stats
689402,2014-06-04,Jamaica,Egypt,cached_from_soccerbase_match_stats
686991,2014-06-05,Uruguay,Slovenia,cached_from_soccerbase_match_stats
688493,2014-06-05,Chile,N Ireland,cached_from_soccerbase_match_stats
689186,2014-06-05,El Salvador,Ivory Coast,cached_from_soccerbase_match_stats
686902,2014-06-06,Germany,Armenia,cached_from_soccerbase_match_stats
687166,2014-06-06,Brazil,Serbia,cached_from_soccerbase_match_stats
689144,2014-06-06,Poland,Lithuania,cached_from_soccerbase_match_stats
689178,2014-06-06,Russia,Morocco,cached_from_soccerbase_match_stats
686901,2014-06-07,England,Honduras,cached_from_soccerbase_match_stats
686907,2014-06-07,Argentina,Slovenia,cached_from_soccerbase_match_stats
687120,2014-06-07,Mexico,Portugal,cached_from_soccerbase_match_stats
688224,2014-06-07,USA,Nigeria,cached_from_soccerbase_match_stats
689133,2014-06-07,Hungary,Kazakhstan,cached_from_soccerbase_match_stats
689138,2014-06-07,El Salvador,Spain,cached_from_soccerbase_match_stats
689141,2014-06-07,Greece,Bolivia,cached_from_soccerbase_match_stats
689143,2014-06-07,Belgium,Tunisia,cached_from_soccerbase_match_stats
689149,2014-06-07,Estonia,Tajikistan,cached_from_soccerbase_match_stats
689158,2014-06-07,Costa Rica,Ireland,cached_from_soccerbase_match_stats
689165,2014-06-07,Japan,Zambia,cached_from_soccerbase_match_stats
689168,2014-06-07,Colombia,Jordan,cached_from_soccerbase_match_stats
689181,2014-06-07,Croatia,Australia,cached_from_soccerbase_match_stats
689422,2014-06-07,Cameroon,Moldova,cached_from_soccerbase_match_stats
687105,2014-06-08,France,Jamaica,cached_from_soccerbase_match_stats
689147,2014-06-08,Trinidad,Iran,cached_from_soccerbase_match_stats
689160,2014-06-08,San Marino,Albania,cached_from_soccerbase_match_stats
689174,2014-06-10,Ghana,South Korea,cached_from_soccerbase_match_stats
689124,2014-06-11,Ireland,Portugal,cached_from_soccerbase_match_stats
686427,2014-06-12,Brazil,Croatia,cached_from_soccerbase_match_stats
686385,2014-06-13,Chile,Australia,cached_from_soccerbase_match_stats
686389,2014-06-13,Spain,Netherlands,cached_from_soccerbase_match_stats
686403,2014-06-13,Mexico,Cameroon,cached_from_soccerbase_match_stats
686398,2014-06-14,England,Italy,cached_from_soccerbase_match_stats
686414,2014-06-14,Uruguay,Costa Rica,cached_from_soccerbase_match_stats
686422,2014-06-14,Colombia,Greece,cached_from_soccerbase_match_stats
686383,2014-06-15,Argentina,Bosnia-Hz.,cached_from_soccerbase_match_stats
686391,2014-06-15,Ivory Coast,Japan,cached_from_soccerbase_match_stats
686411,2014-06-15,Switzerland,Ecuador,cached_from_soccerbase_match_stats
686428,2014-06-15,France,Honduras,cached_from_soccerbase_match_stats
686395,2014-06-16,Iran,Nigeria,cached_from_soccerbase_match_stats
686416,2014-06-16,Germany,Portugal,cached_from_soccerbase_match_stats
686419,2014-06-16,Ghana,USA,cached_from_soccerbase_match_stats
686406,2014-06-17,Russia,South Korea,cached_from_soccerbase_match_stats
686408,2014-06-17,Brazil,Mexico,cached_from_soccerbase_match_stats
686424,2014-06-17,Belgium,Algeria,cached_from_soccerbase_match_stats
686381,2014-06-18,Spain,Chile,cached_from_soccerbase_match_stats
686415,2014-06-18,Cameroon,Croatia,cached_from_soccerbase_match_stats
686418,2014-06-18,Australia,Netherlands,cached_from_soccerbase_match_stats
703921,2014-06-18,China,N Macedonia,cached_from_soccerbase_match_stats
686399,2014-06-19,Colombia,Ivory Coast,cached_from_soccerbase_match_stats
686402,2014-06-19,Uruguay,England,cached_from_soccerbase_match_stats
686426,2014-06-19,Japan,Greece,cached_from_soccerbase_match_stats
686401,2014-06-20,Switzerland,France,cached_from_soccerbase_match_stats
686421,2014-06-20,Italy,Costa Rica,cached_from_soccerbase_match_stats
686425,2014-06-20,Honduras,Ecuador,cached_from_soccerbase_match_stats
686392,2014-06-21,Germany,Ghana,cached_from_soccerbase_match_stats
686404,2014-06-21,Argentina,Iran,cached_from_soccerbase_match_stats
686407,2014-06-21,Nigeria,Bosnia-Hz.,cached_from_soccerbase_match_stats
686386,2014-06-22,South Korea,Algeria,cached_from_soccerbase_match_stats
686396,2014-06-22,USA,Portugal,cached_from_soccerbase_match_stats
686409,2014-06-22,Belgium,Russia,cached_from_soccerbase_match_stats
703920,2014-06-22,China,N Macedonia,cached_from_soccerbase_match_stats
686384,2014-06-23,Australia,Spain,cached_from_soccerbase_match_stats
686390,2014-06-23,Croatia,Mexico,cached_from_soccerbase_match_stats
686400,2014-06-23,Netherlands,Chile,cached_from_soccerbase_match_stats
686413,2014-06-23,Brazil,Cameroon,cached_from_soccerbase_match_stats
686382,2014-06-24,Greece,Ivory Coast,cached_from_soccerbase_match_stats
686388,2014-06-24,Japan,Colombia,cached_from_soccerbase_match_stats
686397,2014-06-24,Italy,Uruguay,cached_from_soccerbase_match_stats
686410,2014-06-24,Costa Rica,England,cached_from_soccerbase_match_stats
686393,2014-06-25,Bosnia-Hz.,Iran,cached_from_soccerbase_match_stats
686412,2014-06-25,Ecuador,France,cached_from_soccerbase_match_stats
686417,2014-06-25,Nigeria,Argentina,cached_from_soccerbase_match_stats
686423,2014-06-25,Honduras,Switzerland,cached_from_soccerbase_match_stats
686387,2014-06-26,USA,Germany,cached_from_soccerbase_match_stats
686394,2014-06-26,Portugal,Ghana,cached_from_soccerbase_match_stats
686405,2014-06-26,Algeria,Russia,cached_from_soccerbase_match_stats
686420,2014-06-26,South Korea,Belgium,cached_from_soccerbase_match_stats
689446,2014-06-28,Brazil,Chile,cached_from_soccerbase_match_stats
689451,2014-06-28,Colombia,Uruguay,cached_from_soccerbase_match_stats
689447,2014-06-29,Netherlands,Mexico,cached_from_soccerbase_match_stats
689453,2014-06-29,Costa Rica,Greece,cached_from_soccerbase_match_stats
703919,2014-06-29,China,Mali,cached_from_soccerbase_match_stats
689454,2014-06-30,France,Nigeria,cached_from_soccerbase_match_stats
695358,2014-06-30,Germany,Algeria,cached_from_soccerbase_match_stats
689455,2014-07-01,Argentina,Switzerland,cached_from_soccerbase_match_stats
695359,2014-07-01,Belgium,USA,cached_from_soccerbase_match_stats
695403,2014-07-04,Brazil,Colombia,cached_from_soccerbase_match_stats
695567,2014-07-04,France,Germany,cached_from_soccerbase_match_stats
695533,2014-07-05,Netherlands,Costa Rica,cached_from_soccerbase_match_stats
696174,2014-07-05,Argentina,Belgium,cached_from_soccerbase_match_stats
696765,2014-07-08,Brazil,Germany,cached_from_soccerbase_match_stats
696766,2014-07-09,Netherlands,Argentina,cached_from_soccerbase_match_stats
697849,2014-07-12,Brazil,Netherlands,cached_from_soccerbase_match_stats
704824,2014-07-12,Rwanda,Gabon,cached_from_soccerbase_match_stats
697850,2014-07-13,Germany,Argentina,cached_from_soccerbase_match_stats
703931,2014-07-14,Qatar,Indonesia,cached_from_soccerbase_match_stats
704757,2014-07-20,Benin,Malawi,cached_from_soccerbase_match_stats
707346,2014-07-23,Guam,Mongolia,cached_from_soccerbase_match_stats
707345,2014-07-25,Guam,Northern Mariana Islands,cached_from_soccerbase_match_stats
704823,2014-07-27,Gabon,Rwanda,cached_from_soccerbase_match_stats
704756,2014-08-02,Malawi,Benin,cached_from_soccerbase_match_stats
704815,2014-08-03,Angola,Ethiopia,cached_from_soccerbase_match_stats
703934,2014-08-07,Peru,Panama,cached_from_soccerbase_match_stats
707353,2014-08-08,Tajikistan,Malaysia,cached_from_soccerbase_match_stats
703220,2014-08-12,Kazakhstan,Tajikistan,cached_from_soccerbase_match_stats
704765,2014-08-13,Angola,Botswana,cached_from_soccerbase_match_stats
703873,2014-08-20,Azerbaijan,Uzbekistan,cached_from_soccerbase_match_stats
704779,2014-08-21,Panama,Cuba,cached_from_soccerbase_match_stats
703869,2014-08-27,Norway,UAE,cached_from_soccerbase_match_stats
704848,2014-08-30,Egypt,Kenya,cached_from_soccerbase_match_stats
704858,2014-08-31,Zambia,Sudan,cached_from_soccerbase_match_stats
704837,2014-09-02,Niger,Uganda,cached_from_soccerbase_match_stats
703332,2014-09-03,England,Norway,cached_from_soccerbase_match_stats
703345,2014-09-03,Germany,Argentina,cached_from_soccerbase_match_stats
703538,2014-09-03,Ireland,Oman,cached_from_soccerbase_match_stats
703542,2014-09-03,Czech Rep,USA,cached_from_soccerbase_match_stats
703543,2014-09-03,Ukraine,Moldova,cached_from_soccerbase_match_stats
703545,2014-09-03,Russia,Azerbaijan,cached_from_soccerbase_match_stats
703546,2014-09-03,Denmark,Turkey,cached_from_soccerbase_match_stats
703876,2014-09-03,Myanmar,Palestine,cached_from_soccerbase_match_stats
703877,2014-09-03,Philippines,Taiwan,cached_from_soccerbase_match_stats
703878,2014-09-03,Lithuania,UAE,cached_from_soccerbase_match_stats
703879,2014-09-03,Latvia,Armenia,cached_from_soccerbase_match_stats
703930,2014-09-03,Morocco,Qatar,cached_from_soccerbase_match_stats
703330,2014-09-04,France,Spain,cached_from_soccerbase_match_stats
703339,2014-09-04,Belgium,Australia,cached_from_soccerbase_match_stats
703346,2014-09-04,Italy,Netherlands,cached_from_soccerbase_match_stats
703539,2014-09-04,Bosnia-Hz.,Liechtenstein,cached_from_soccerbase_match_stats
703540,2014-09-04,Slovakia,Malta,cached_from_soccerbase_match_stats
703541,2014-09-04,Croatia,Cyprus,cached_from_soccerbase_match_stats
703544,2014-09-04,Sweden,Estonia,cached_from_soccerbase_match_stats
703881,2014-09-04,Belarus,Tajikistan,cached_from_soccerbase_match_stats
703883,2014-09-04,China,Kuwait,cached_from_soccerbase_match_stats
703924,2014-09-04,Uzbekistan,Jordan,cached_from_soccerbase_match_stats
703933,2014-09-04,Iraq,Peru,cached_from_soccerbase_match_stats
704794,2014-09-04,Honduras,Belize,cached_from_soccerbase_match_stats
707361,2014-09-04,El Salvador,Guatemala,cached_from_soccerbase_match_stats
703327,2014-09-05,Japan,Uruguay,cached_from_soccerbase_match_stats
703875,2014-09-05,South Korea,Venezuela,cached_from_soccerbase_match_stats
703884,2014-09-05,Kazakhstan,Kyrgyzstan,cached_from_soccerbase_match_stats
703341,2014-09-06,Brazil,Colombia,cached_from_soccerbase_match_stats
703885,2014-09-06,Vietnam,Hong Kong,cached_from_soccerbase_match_stats
703886,2014-09-06,Singapore,Pap New Guinea,cached_from_soccerbase_match_stats
703887,2014-09-06,Palestine,Chinese Taipei,cached_from_soccerbase_match_stats
703888,2014-09-06,Philippines,Myanmar,cached_from_soccerbase_match_stats
688230,2014-09-07,Georgia,Ireland,cached_from_soccerbase_match_stats
688239,2014-09-07,Faroe Islands,Finland,cached_from_soccerbase_match_stats
688247,2014-09-07,Germany,Scotland,cached_from_soccerbase_match_stats
688248,2014-09-07,Gibraltar,Poland,cached_from_soccerbase_match_stats
688288,2014-09-07,Greece,Romania,cached_from_soccerbase_match_stats
688291,2014-09-07,Portugal,Albania,cached_from_soccerbase_match_stats
688317,2014-09-07,Denmark,Armenia,cached_from_soccerbase_match_stats
688324,2014-09-07,Hungary,N Ireland,cached_from_soccerbase_match_stats
703328,2014-09-07,Chile,Mexico,cached_from_soccerbase_match_stats
703336,2014-09-07,Serbia,France,cached_from_soccerbase_match_stats
703874,2014-09-07,Bolivia,Ecuador,cached_from_soccerbase_match_stats
703889,2014-09-07,Paraguay,UAE,cached_from_soccerbase_match_stats
703890,2014-09-07,Morocco,Libya,cached_from_soccerbase_match_stats
703912,2014-09-07,Kosovo,Oman,cached_from_soccerbase_match_stats
688244,2014-09-08,San Marino,Lithuania,cached_from_soccerbase_match_stats
688245,2014-09-08,Austria,Sweden,cached_from_soccerbase_match_stats
688246,2014-09-08,Estonia,Slovenia,cached_from_soccerbase_match_stats
688273,2014-09-08,Luxembourg,Belarus,cached_from_soccerbase_match_stats
688274,2014-09-08,Montenegro,Moldova,cached_from_soccerbase_match_stats
688279,2014-09-08,Ukraine,Slovakia,cached_from_soccerbase_match_stats
688289,2014-09-08,Switzerland,England,cached_from_soccerbase_match_stats
688301,2014-09-08,Spain,N Macedonia,cached_from_soccerbase_match_stats
688320,2014-09-08,Russia,Liechtenstein,cached_from_soccerbase_match_stats
703325,2014-09-08,South Korea,Uruguay,cached_from_soccerbase_match_stats
703362,2014-09-08,Saudi Arabia,Australia,cached_from_soccerbase_match_stats
703918,2014-09-08,Uzbekistan,New Zealand,cached_from_soccerbase_match_stats
704793,2014-09-08,Honduras,El Salvador,cached_from_soccerbase_match_stats
707360,2014-09-08,Guatemala,Belize,cached_from_soccerbase_match_stats
688276,2014-09-09,Andorra,Wales,cached_from_soccerbase_match_stats
688280,2014-09-09,Norway,Italy,cached_from_soccerbase_match_stats
688281,2014-09-09,Kazakhstan,Latvia,cached_from_soccerbase_match_stats
688285,2014-09-09,Czech Rep,Netherlands,cached_from_soccerbase_match_stats
688302,2014-09-09,Bosnia-Hz.,Cyprus,cached_from_soccerbase_match_stats
688306,2014-09-09,Croatia,Malta,cached_from_soccerbase_match_stats
688313,2014-09-09,Azerbaijan,Bulgaria,cached_from_soccerbase_match_stats
688315,2014-09-09,Iceland,Turkey,cached_from_soccerbase_match_stats
703913,2014-09-09,Japan,Venezuela,cached_from_soccerbase_match_stats
703914,2014-09-09,China,Jordan,cached_from_soccerbase_match_stats
703915,2014-09-09,Kuwait,Bahrain,cached_from_soccerbase_match_stats
703916,2014-09-09,Qatar,Peru,cached_from_soccerbase_match_stats
703335,2014-09-10,Mexico,Bolivia,cached_from_soccerbase_match_stats
703348,2014-09-10,Chile,Haiti,cached_from_soccerbase_match_stats
703352,2014-09-10,Brazil,Ecuador,cached_from_soccerbase_match_stats
703917,2014-09-10,Canada,Jamaica,cached_from_soccerbase_match_stats
704792,2014-09-11,Honduras,Guatemala,cached_from_soccerbase_match_stats
704791,2014-09-13,Honduras,Nicaragua,cached_from_soccerbase_match_stats
705888,2014-10-06,India,Palestine,cached_from_soccerbase_match_stats
688250,2014-10-09,Liechtenstein,Montenegro,cached_from_soccerbase_match_stats
688263,2014-10-09,Belarus,Ukraine,cached_from_soccerbase_match_stats
688269,2014-10-09,Moldova,Austria,cached_from_soccerbase_match_stats
688270,2014-10-09,Slovenia,Switzerland,cached_from_soccerbase_match_stats
688277,2014-10-09,Lithuania,Estonia,cached_from_soccerbase_match_stats
688283,2014-10-09,N Macedonia,Luxembourg,cached_from_soccerbase_match_stats
688318,2014-10-09,England,San Marino,cached_from_soccerbase_match_stats
688323,2014-10-09,Slovakia,Spain,cached_from_soccerbase_match_stats
688330,2014-10-09,Sweden,Russia,cached_from_soccerbase_match_stats
704753,2014-10-09,Morocco,Central Africa,cached_from_soccerbase_match_stats
688258,2014-10-10,Belgium,Andorra,cached_from_soccerbase_match_stats
688268,2014-10-10,Italy,Azerbaijan,cached_from_soccerbase_match_stats
688286,2014-10-10,Cyprus,Israel,cached_from_soccerbase_match_stats
688287,2014-10-10,Turkey,Czech Rep,cached_from_soccerbase_match_stats
688295,2014-10-10,Latvia,Iceland,cached_from_soccerbase_match_stats
688297,2014-10-10,Wales,Bosnia-Hz.,cached_from_soccerbase_match_stats
688299,2014-10-10,Bulgaria,Croatia,cached_from_soccerbase_match_stats
688305,2014-10-10,Netherlands,Kazakhstan,cached_from_soccerbase_match_stats
688311,2014-10-10,Malta,Norway,cached_from_soccerbase_match_stats
703350,2014-10-10,UAE,Australia,cached_from_soccerbase_match_stats
703536,2014-10-10,Saudi Arabia,Uruguay,cached_from_soccerbase_match_stats
704131,2014-10-10,Mexico,Honduras,cached_from_soccerbase_match_stats
704151,2014-10-10,Japan,Jamaica,cached_from_soccerbase_match_stats
704152,2014-10-10,South Korea,Paraguay,cached_from_soccerbase_match_stats
704264,2014-10-10,Jordan,Kuwait,cached_from_soccerbase_match_stats
704265,2014-10-10,Yemen,Iraq,cached_from_soccerbase_match_stats
704266,2014-10-10,Uzbekistan,Bahrain,cached_from_soccerbase_match_stats
704267,2014-10-10,Oman,Costa Rica,cached_from_soccerbase_match_stats
704775,2014-10-10,China,Thailand,cached_from_soccerbase_match_stats
688234,2014-10-11,Poland,Germany,cached_from_soccerbase_match_stats
688236,2014-10-11,N Ireland,Faroe Islands,cached_from_soccerbase_match_stats
688243,2014-10-11,Ireland,Gibraltar,cached_from_soccerbase_match_stats
688252,2014-10-11,Scotland,Georgia,cached_from_soccerbase_match_stats
688257,2014-10-11,Finland,Greece,cached_from_soccerbase_match_stats
688271,2014-10-11,Armenia,Serbia,cached_from_soccerbase_match_stats
688290,2014-10-11,Romania,Hungary,cached_from_soccerbase_match_stats
688303,2014-10-11,Albania,Denmark,cached_from_soccerbase_match_stats
703329,2014-10-11,France,Portugal,cached_from_soccerbase_match_stats
703337,2014-10-11,USA,Ecuador,cached_from_soccerbase_match_stats
703353,2014-10-11,Argentina,Brazil,cached_from_soccerbase_match_stats
704046,2014-10-11,Chile,Peru,cached_from_soccerbase_match_stats
704149,2014-10-11,Colombia,El Salvador,cached_from_soccerbase_match_stats
688232,2014-10-12,Russia,Moldova,cached_from_soccerbase_match_stats
688235,2014-10-12,Belarus,Slovakia,cached_from_soccerbase_match_stats
688242,2014-10-12,Estonia,England,cached_from_soccerbase_match_stats
688255,2014-10-12,Ukraine,N Macedonia,cached_from_soccerbase_match_stats
688293,2014-10-12,Austria,Montenegro,cached_from_soccerbase_match_stats
688312,2014-10-12,Sweden,Liechtenstein,cached_from_soccerbase_match_stats
688319,2014-10-12,Luxembourg,Spain,cached_from_soccerbase_match_stats
688327,2014-10-12,Lithuania,Slovenia,cached_from_soccerbase_match_stats
704130,2014-10-12,Mexico,Panama,cached_from_soccerbase_match_stats
704755,2014-10-12,Tanzania,Benin,cached_from_soccerbase_match_stats
705887,2014-10-12,Pakistan,Palestine,cached_from_soccerbase_match_stats
688228,2014-10-13,Latvia,Turkey,cached_from_soccerbase_match_stats
688231,2014-10-13,Iceland,Netherlands,cached_from_soccerbase_match_stats
688266,2014-10-13,Norway,Bulgaria,cached_from_soccerbase_match_stats
688267,2014-10-13,Wales,Cyprus,cached_from_soccerbase_match_stats
688278,2014-10-13,Kazakhstan,Czech Rep,cached_from_soccerbase_match_stats
688292,2014-10-13,Malta,Italy,cached_from_soccerbase_match_stats
688294,2014-10-13,Bosnia-Hz.,Belgium,cached_from_soccerbase_match_stats
688300,2014-10-13,Croatia,Azerbaijan,cached_from_soccerbase_match_stats
688322,2014-10-13,Andorra,Israel,cached_from_soccerbase_match_stats
703537,2014-10-13,Oman,Uruguay,cached_from_soccerbase_match_stats
704268,2014-10-13,Morocco,Kenya,cached_from_soccerbase_match_stats
704790,2014-10-13,Jordan,Kuwait,cached_from_soccerbase_match_stats
688237,2014-10-14,Gibraltar,Georgia,cached_from_soccerbase_match_stats
688251,2014-10-14,Serbia,Albania,cached_from_soccerbase_match_stats
688262,2014-10-14,Greece,N Ireland,cached_from_soccerbase_match_stats
688272,2014-10-14,Faroe Islands,Hungary,cached_from_soccerbase_match_stats
688275,2014-10-14,Finland,Romania,cached_from_soccerbase_match_stats
688298,2014-10-14,Germany,Ireland,cached_from_soccerbase_match_stats
688307,2014-10-14,San Marino,Switzerland,cached_from_soccerbase_match_stats
688314,2014-10-14,Poland,Scotland,cached_from_soccerbase_match_stats
688328,2014-10-14,Denmark,Portugal,cached_from_soccerbase_match_stats
703338,2014-10-14,Armenia,France,cached_from_soccerbase_match_stats
703342,2014-10-14,Brazil,Japan,cached_from_soccerbase_match_stats
703344,2014-10-14,Qatar,Australia,cached_from_soccerbase_match_stats
703349,2014-10-14,Hong Kong,Argentina,cached_from_soccerbase_match_stats
704269,2014-10-14,South Korea,Costa Rica,cached_from_soccerbase_match_stats
704284,2014-10-14,China,Paraguay,cached_from_soccerbase_match_stats
704786,2014-10-14,Bahrain,Iraq,cached_from_soccerbase_match_stats
705863,2014-10-14,UAE,Uzbekistan,cached_from_soccerbase_match_stats
760850,2014-10-14,Saudi Arabia,Lebanon,cached_from_soccerbase_match_stats
703868,2014-10-15,USA,Honduras,cached_from_soccerbase_match_stats
704045,2014-10-15,Chile,Bolivia,cached_from_soccerbase_match_stats
704129,2014-10-15,Canada,Colombia,cached_from_soccerbase_match_stats
704270,2014-10-15,El Salvador,Ecuador,cached_from_soccerbase_match_stats
704285,2014-10-15,Peru,Guatemala,cached_from_soccerbase_match_stats
704870,2014-10-15,Swaziland,Zimbabwe,cached_from_soccerbase_match_stats
704857,2014-10-25,Zambia,Ivory Coast,cached_from_soccerbase_match_stats
704789,2014-10-31,North Korea,Kuwait,cached_from_soccerbase_match_stats
705868,2014-11-02,Bahrain,North Korea,cached_from_soccerbase_match_stats
704788,2014-11-04,Kuwait,Yemen,cached_from_soccerbase_match_stats
705867,2014-11-06,Qatar,North Korea,cached_from_soccerbase_match_stats
705886,2014-11-06,Saudi Arabia,Palestine,cached_from_soccerbase_match_stats
705884,2014-11-07,Bahrain,Singapore,cached_from_soccerbase_match_stats
704811,2014-11-09,Uganda,Ethiopia,cached_from_soccerbase_match_stats
705885,2014-11-09,Vietnam,Palestine,cached_from_soccerbase_match_stats
703333,2014-11-12,Turkey,Brazil,cached_from_soccerbase_match_stats
704408,2014-11-12,Argentina,Croatia,cached_from_soccerbase_match_stats
704490,2014-11-12,Norway,Estonia,cached_from_soccerbase_match_stats
704491,2014-11-12,Netherlands,Mexico,cached_from_soccerbase_match_stats
704494,2014-11-12,Belgium,Iceland,cached_from_soccerbase_match_stats
707355,2014-11-12,Malaysia,Syria,cached_from_soccerbase_match_stats
704026,2014-11-13,Uruguay,Costa Rica,cached_from_soccerbase_match_stats
704754,2014-11-13,Morocco,Benin,cached_from_soccerbase_match_stats
705866,2014-11-13,North Korea,Hong Kong,cached_from_soccerbase_match_stats
707344,2014-11-13,Chinese Taipei,Guam,cached_from_soccerbase_match_stats
707351,2014-11-13,Singapore,Laos,cached_from_soccerbase_match_stats
707983,2014-11-13,Jamaica,Martinique,cached_from_soccerbase_match_stats
688238,2014-11-14,Germany,Gibraltar,cached_from_soccerbase_match_stats
688249,2014-11-14,Portugal,Armenia,cached_from_soccerbase_match_stats
688254,2014-11-14,Scotland,Ireland,cached_from_soccerbase_match_stats
688256,2014-11-14,Greece,Faroe Islands,cached_from_soccerbase_match_stats
688265,2014-11-14,Romania,N Ireland,cached_from_soccerbase_match_stats
688284,2014-11-14,Georgia,Poland,cached_from_soccerbase_match_stats
688309,2014-11-14,Hungary,Finland,cached_from_soccerbase_match_stats
688316,2014-11-14,Serbia,Denmark,cached_from_soccerbase_match_stats
703340,2014-11-14,France,Albania,cached_from_soccerbase_match_stats
704047,2014-11-14,Chile,Venezuela,cached_from_soccerbase_match_stats
704419,2014-11-14,Colombia,USA,cached_from_soccerbase_match_stats
704780,2014-11-14,Iraq,Kuwait,cached_from_soccerbase_match_stats
704781,2014-11-14,China,New Zealand,cached_from_soccerbase_match_stats
704783,2014-11-14,Japan,Honduras,cached_from_soccerbase_match_stats
704784,2014-11-14,Jordan,South Korea,cached_from_soccerbase_match_stats
704785,2014-11-14,Paraguay,Peru,cached_from_soccerbase_match_stats
705879,2014-11-14,UAE,Oman,cached_from_soccerbase_match_stats
688259,2014-11-15,San Marino,Estonia,cached_from_soccerbase_match_stats
688260,2014-11-15,Moldova,Liechtenstein,cached_from_soccerbase_match_stats
688261,2014-11-15,Switzerland,Lithuania,cached_from_soccerbase_match_stats
688264,2014-11-15,N Macedonia,Slovakia,cached_from_soccerbase_match_stats
688296,2014-11-15,Montenegro,Sweden,cached_from_soccerbase_match_stats
688308,2014-11-15,Spain,Belarus,cached_from_soccerbase_match_stats
688321,2014-11-15,England,Slovenia,cached_from_soccerbase_match_stats
688325,2014-11-15,Austria,Russia,cached_from_soccerbase_match_stats
688326,2014-11-15,Luxembourg,Ukraine,cached_from_soccerbase_match_stats
704782,2014-11-15,El Salvador,Panama,cached_from_soccerbase_match_stats
707354,2014-11-15,Indonesia,Syria,cached_from_soccerbase_match_stats
707982,2014-11-15,Jamaica,Antigua & Barb,cached_from_soccerbase_match_stats
688229,2014-11-16,Turkey,Kazakhstan,cached_from_soccerbase_match_stats
688233,2014-11-16,Azerbaijan,Norway,cached_from_soccerbase_match_stats
688240,2014-11-16,Cyprus,Andorra,cached_from_soccerbase_match_stats
688241,2014-11-16,Czech Rep,Iceland,cached_from_soccerbase_match_stats
688253,2014-11-16,Belgium,Wales,cached_from_soccerbase_match_stats
688304,2014-11-16,Bulgaria,Malta,cached_from_soccerbase_match_stats
688310,2014-11-16,Netherlands,Latvia,cached_from_soccerbase_match_stats
688329,2014-11-16,Israel,Bosnia-Hz.,cached_from_soccerbase_match_stats
688331,2014-11-16,Italy,Croatia,cached_from_soccerbase_match_stats
704869,2014-11-16,Morocco,Zimbabwe,cached_from_soccerbase_match_stats
705865,2014-11-16,Guam,North Korea,cached_from_soccerbase_match_stats
